time,mean_tension,piece,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17
0.0,,music/symph5.wav,,,,,,,,,,,,,,,,,
0.1,-0.24826359790194955,music/symph5.wav,0.2847039027408787,-0.14135082153008113,-1.201647320381178,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.21619492768891313,0.4912195692654448,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.8463191348091916,-0.6352307077621878,1.0679281914735768,-0.8420059601305437
0.2,-0.24579618321221727,music/symph5.wav,0.2847039027408787,-0.14135082153008113,-1.1557057987439063,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.21619492768891313,0.4912195692654448,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.8463191348091916,-0.6352307077621878,1.0679281914735768,-0.8615165337767628
0.30000000000000004,-0.2495636183322721,music/symph5.wav,0.2847039027408787,-0.14135082153008113,-1.134823288908783,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.21619492768891313,0.42998029162302576,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.8463191348091916,-0.6352307077621878,1.0679281914735768,-0.8615165337767628
0.4,-0.25725016773188686,music/symph5.wav,0.2847039027408787,-0.14135082153008113,-1.122293783007709,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.19335150833707143,0.31226904348612067,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.8463191348091916,-0.6352307077621878,1.0679281914735768,-0.8615165337767628
0.5,-0.32809080587349854,music/symph5.wav,0.2847039027408787,-0.14135082153008113,-1.656886034786868,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.18267755194049015,0.26981295905110636,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.7959970113171747,-0.6352307077621878,1.0679281914735768,-1.0036649989135016
0.6000000000000001,-0.49284104083555486,music/symph5.wav,0.2831520403692268,-0.1522027786505781,-2.5047159340928777,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.229204874196791,0.17334322526130547,0.04742781278134893,-0.40211509357324676,0.04353532371592526,0.17517799948164633,-0.6352307077621878,1.0679281914735768,-1.1444198516469393
0.7000000000000001,-0.6371162787715541,music/symph5.wav,-0.16231907253975628,-0.5861915770453657,-2.642540499004692,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.229204874196791,-0.04998708327753491,0.04742781278134893,-0.40211509357324676,0.04353532371592526,-0.12968367180989024,-0.6352307077621878,1.0679281914735768,-1.1444198516469393
0.8,-0.9135579566228589,music/symph5.wav,-0.5381902079255484,-0.7226649139840493,-2.6675995108068395,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.229204874196791,-0.4018319939567954,0.04742781278134893,-0.40211509357324676,0.04353532371592526,-0.3083239467744174,-0.6352307077621878,-0.8630541323359358,-1.1067923167578024
0.9,-1.2004093579325747,music/symph5.wav,-0.5770468947257085,-0.7226649139840493,-2.6634230088398154,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.229204874196791,-0.4018319939567954,0.04742781278134893,-0.40211509357324676,-0.9380513076508931,-0.3083239467744174,-0.6352307077621878,-2.926507802269897,-1.0998242547412957
1.0,-1.2480570552796215,music/symph5.wav,-0.5608630507920678,-0.7592452458242922,-2.6508935029387413,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0442398769339825,-0.229204874196791,-0.4018319939567954,0.04742781278134893,-0.40211509357324676,-1.4405864950552727,-0.3083239467744174,-0.6352307077621878,-2.926507802269897,-1.0998242547412957
1.1,-1.2520932728402916,music/symph5.wav,-0.38610459368773703,-0.9699322531971746,-2.6508935029387413,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.050016134337406,-0.230736032035834,-0.4018319939567954,0.04742781278134893,-0.40211509357324676,-1.4405864950552727,-0.3083239467744174,-0.6352307077621878,-2.926507802269897,-1.0998242547412957
1.2000000000000002,-1.3668245182348668,music/symph5.wav,-1.4798523734831779,-1.0422082342763639,-2.6508935029387413,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0541298959495566,-0.24764951666105503,-0.42892102145884886,0.04742781278134893,-0.40211509357324676,-1.4554476464160753,-0.3083239467744174,-0.6352307077621878,-2.926507802269897,-1.0998242547412957
1.3,-1.4057434401295443,music/symph5.wav,-1.635049824905965,-1.0574470812381966,-2.6508935029387413,0.44486314220302287,-1.7616281304252381,-0.5374597136652096,0.9015842926674698,-1.0513316665246635,-0.24764951666105503,-0.5333636681034247,0.04742781278134893,-0.40211509357324676,-1.6002664510856393,-0.3083239467744174,-0.6352307077621878,-2.926507802269897,-1.0998242547412957
1.4000000000000001,-1.4016620371873245,music/symph5.wav,-1.635049824905965,-1.0486389268118574,-2.6467170009717167,0.44486314220302287,-1.7553760252193855,-0.5374597136652096,0.9015842926674698,-1.0513316665246635,-0.24764951666105503,-0.5903116538436747,0.04742781278134893,-0.40211509357324676,-1.6140146480535629,-0.3083239467744174,-0.6352307077621878,-2.8313283898091615,-1.0998242547412957
1.5,-1.3998999444804106,music/symph5.wav,-1.635049824905965,-1.0261718558975879,-2.642540499004692,0.44486314220302287,-1.7538440524206003,-0.5374597136652096,0.9015842926674698,-1.0558489678641232,-0.24764951666105503,-0.6031926081267499,0.04742781278134893,-0.40211509357324676,-1.6140146480535629,-0.3083239467744174,-0.6352307077621878,-2.823230141480044,-1.0998242547412957
1.6,-1.4053142634900615,music/symph5.wav,-1.635049824905965,-1.0006553342176203,-2.642540499004692,0.44486314220302287,-1.7587298035086176,-0.5374597136652096,0.9015842926674698,-1.132809706402562,-0.24931773797175563,-0.6031926081267499,0.04742781278134893,-0.40211509357324676,-1.6140146480535629,-0.3083239467744174,-0.6352307077621878,-2.823230141480044,-1.0998242547412957
1.7000000000000002,-1.423352573039782,music/symph5.wav,-1.635049824905965,-0.9998652755710395,-2.642540499004692,0.44486314220302287,-1.7332866336477135,-0.5374597136652096,0.9015842926674698,-1.3568509715498898,-0.24473608664086122,-0.6031926081267499,0.04742781278134893,-0.40211509357324676,-1.6140146480535629,-0.3083239467744174,-0.6352307077621878,-2.823230141480044,-1.0998242547412957
1.8,-1.420867214291663,music/symph5.wav,-1.635049824905965,-0.9998652755710395,-2.642540499004692,0.44486314220302287,-1.6858782862258503,-0.5374597136652096,0.9015842926674698,-1.3593494756873032,-0.24473608664086122,-0.6044800718111271,0.04742781278134893,-0.40211509357324676,-1.6372375167042925,-0.3083239467744174,-0.6352307077621878,-2.8170064876715557,-1.0998242547412957
1.9000000000000001,-1.4263638337908118,music/symph5.wav,-1.635049824905965,-0.9982853450971372,-2.642540499004692,0.44486314220302287,-1.6858782862258503,-0.5432054670207225,0.9015842926674698,-1.3900031150457788,-0.24473608664086122,-0.6082094160702718,0.04742781278134893,-0.40211509357324676,-1.6590681779834453,-0.3083239467744174,-0.6352307077621878,-2.8155068120550526,-1.0998242547412957
2.0,-1.429399119322738,music/symph5.wav,-1.6806100131408666,-0.9935451800369117,-2.642540499004692,0.44486314220302287,-1.6858782862258503,-0.5504106837391058,0.9015842926674698,-1.380499974180751,-0.24473608664086122,-0.6088078983020341,0.04742781278134893,-0.40211509357324676,-1.6524615775985225,-0.3083239467744174,-0.6352307077621878,-2.8155068120550526,-1.0998242547412957
2.1,-1.4385582930860992,music/symph5.wav,-1.7538114375640748,-0.9927552147999605,-2.642540499004692,0.44486314220302287,-1.738089575395256,-0.5504106837391058,0.9015842926674698,-1.350965956161883,-0.24473608664086122,-0.6088078983020341,0.04742781278134893,-0.40211509357324676,-1.6524615775985225,-0.3083239467744174,-0.6352307077621878,-2.818531157881667,-1.0998242547412957
2.2,-1.4751226775690058,music/symph5.wav,-1.7538114375640748,-0.9927552147999605,-2.642540499004692,0.44486314220302287,-2.1279352480158287,-0.5586766673522849,0.9015842926674698,-1.3451757835954488,-0.24473608664086122,-0.6081641284029822,0.04742781278134893,-0.40211509357324676,-1.6524615775985225,-0.3083239467744174,-0.6352307077621878,-2.818531157881667,-1.0998242547412957
