time,mean_tension,piece,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12,rating13,rating14,rating15
0.0,,music/HCHTStiSym.wav,,,,,,,,,,,,,,,
0.1,0.7755290764088714,music/HCHTStiSym.wav,-0.07281974812426632,-0.8038460907113607,0.7330397400464377,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.9165621346500288,0.29320819282758914
0.2,0.6636972348264747,music/HCHTStiSym.wav,-0.07281974812426632,-0.8038460907113607,-0.3536847851722539,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.9372326089746768,0.15776568505325816
0.30000000000000004,0.664941163876791,music/HCHTStiSym.wav,-0.07281974812426632,-0.8038460907113607,-0.3536847851722539,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.9556134965987686,0.15274929587643107
0.4,0.6300542837618144,music/HCHTStiSym.wav,-0.07281974812426632,-0.8038460907113607,-0.3536847851722539,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.957025765030887,-0.22347989238559954
0.5,0.5841953106733294,music/HCHTStiSym.wav,-0.07281974812426632,-0.8038460907113607,-0.5838590769720462,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.957025765030887,-0.4860042593062165
0.6000000000000001,0.5208473490764443,music/HCHTStiSym.wav,0.054376870220763776,-0.8038460907113607,-1.3498489332893877,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.957025765030887,-0.5278075024464421
0.7000000000000001,0.5020071090595132,music/HCHTStiSym.wav,0.09209731223044572,-1.0017053409140622,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.957025765030887,-0.5512173186049685
0.8,0.4056929641302504,music/HCHTStiSym.wav,-0.6733207804252981,-1.2070950888321135,-1.3724890275647772,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,1.957025765030887,-0.6114139887268933
0.9,0.17845091089568907,music/HCHTStiSym.wav,-1.017870418913324,-1.0350247616074248,-1.3724890275647772,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-0.3119332572138073,-0.6114139887268933
1.0,0.08441989600225709,music/HCHTStiSym.wav,-1.0315881670960028,-0.9444383668135,-1.3724890275647772,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-1.368951984635093,-0.6415123237878557
1.1,0.0808504188167797,music/HCHTStiSym.wav,-1.0315881670960028,-0.9589477122694721,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-1.333024731642252,-0.7050532533609988
1.2000000000000002,0.0763256825820026,music/HCHTStiSym.wav,-1.0315881670960028,-1.0157065501648652,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-1.2981245829636798,-0.7318073289707432
1.3,0.08620390251158547,music/HCHTStiSym.wav,-1.029754963433652,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-1.181762223359709,-0.7318073289707432
1.4000000000000001,0.12501854941120644,music/HCHTStiSym.wav,-1.020905961334783,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,0.09588236529854531,2.145917494228066,1.1467766720644992,-0.7447972720257425,-0.7735952484708265,-0.7318073289707432
1.5,0.09789092999406496,music/HCHTStiSym.wav,-1.120724890600569,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,-0.09902574037828037,2.145917494228066,1.1467766720644992,-0.7447972720257425,-0.7703213534690967,-0.7318073289707432
1.6,0.06346229793696233,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,-0.2891623673884163,2.145917494228066,1.1467766720644992,-0.7447972720257425,-0.9277678856437964,-0.7318073289707432
1.7000000000000002,0.05518731898907383,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.8035194877272043,1.9598563184171345,1.9028402584556972,-0.3456217786061697,2.145917494228066,1.1467766720644992,-0.7417003145771961,-0.9633099745187863,-0.7318073289707432
1.8,0.008417148933985758,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.6673032666011722,1.9598563184171345,1.9028402584556972,-0.5243394295534907,1.8615886319607284,1.1467766720644992,-0.7061456342588175,-0.9020902777870907,-0.7318073289707432
1.9000000000000001,-0.03565501650834311,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,1.665220587342331,1.9598563184171345,1.9028402584556972,-0.7416079754596577,1.5506907509892502,1.1467766720644992,-0.7061456342588175,-0.8453427644237713,-0.7318073289707432
2.0,-0.1830454825796944,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,0.5872676153324189,1.956902351159186,1.9028402584556972,-0.784610319567694,1.163993889276347,1.1467766720644992,-0.7061456342588175,-0.9182671707368152,-0.7318073289707432
2.1,-0.26844568232962157,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-0.27179656047896844,1.956902351159186,1.9028402584556972,-0.7994848863602612,1.1494916748938468,1.1467766720644992,-0.7061456342588175,-0.9473470616345343,-0.7318073289707432
2.2,-0.33781101856556534,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.0103802552010734,1.956902351159186,1.9028402584556972,-0.8007547166366683,1.1494916748938468,1.1467766720644992,-0.7061456342588175,-0.9527393592844424,-0.7318073289707432
2.3000000000000003,-0.5076761456314414,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.7818779566345353,1.956902351159186,1.7407635080438457,-0.8007547166366683,0.2594208654473077,1.1467766720644992,-0.7061456342588175,-0.9540874336969195,-0.7318073289707432
2.4000000000000004,-0.5669912165705271,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.7843811412735922,1.956902351159186,1.4138633656638593,-0.8007547166366683,-0.048443803858051915,1.1467766720644992,-0.7061456342588175,-0.9540874336969195,-0.7318073289707432
2.5,-0.5950886427917751,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.8335241680901206,1.956902351159186,1.161133862844948,-0.8007547166366683,-0.048443803858051915,1.1467766720644992,-0.7061456342588175,-0.9540874336969195,-0.7318073289707432
2.6,-0.6012289985133035,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.785837428943402,1.956902351159186,1.0732277519941713,-0.8007547166366683,-0.07419505522542165,1.1467766720644992,-0.7061456342588175,-0.9540874336969195,-0.7318073289707432
2.7,-0.6375338616124994,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.7834464496417972,1.956902351159186,1.067733714378843,-0.8007547166366683,-0.4598381337389139,1.1467766720644992,-0.7061456342588175,-0.955392712096302,-0.7318073289707432
2.8000000000000003,-0.6379563017093406,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.7814540109963317,1.9539483839012377,1.067733714378843,-0.8007547166366683,-0.4634152080450282,1.1467766720644992,-0.7061456342588175,-0.955392712096302,-0.7318073289707432
2.9000000000000004,-0.6383708064605809,music/HCHTStiSym.wav,-1.143035335517661,-1.0277727044612157,-1.368715678518879,-1.5714101156989004,-2.2852010777877556,1.7956511056053943,-1.7653025290135034,1.9333435545969304,1.067733714378843,-0.8007547166366683,-0.4634152080450282,1.1467766720644992,-0.7061456342588175,-0.955392712096302,-0.7318073289707432
