time,mean_tension,piece,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12
0.0,,music/Mendelssohn.wav,,,,,,,,,,,,
0.1,-0.710631923119737,music/Mendelssohn.wav,-0.7915901724375256,-1.7575433388597104,2.023810316492682,0.1185029738217386,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.2,-0.8792461660246164,music/Mendelssohn.wav,-1.7984970226827321,-1.7575433388597104,2.023810316492682,0.10313130664821202,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.30000000000000004,-0.9643625597555534,music/Mendelssohn.wav,-1.9025820767203838,-1.7575433388597104,2.023810316492682,-0.30882937360230045,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.4,-0.9844316636847645,music/Mendelssohn.wav,-1.9105071892141157,-1.7575433388597104,2.023810316492682,-0.4225797106863971,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.5,-0.9844316636847645,music/Mendelssohn.wav,-1.9105071892141157,-1.7575433388597104,2.023810316492682,-0.4225797106863971,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.6000000000000001,-0.984204755646274,music/Mendelssohn.wav,-1.9091314856603576,-1.7575433388597104,2.023810316492682,-0.4225797106863971,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.6245276748978417,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.7000000000000001,-1.0340183257666165,music/Mendelssohn.wav,-1.8176856073026666,-1.7575433388597104,2.023810316492682,-0.7238643872875181,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.7166997965663502,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.8,-1.0789044259832277,music/Mendelssohn.wav,-1.8127088658509993,-1.7575433388597104,2.023810316492682,-0.8345403909369096,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.8831370703552779,-1.1123313550347178,-0.6120460894382943,0.995299725704616
0.9,-1.1837069433733811,music/Mendelssohn.wav,-1.8127088658509993,-1.6896222795548608,2.023810316492682,-0.8591350584145521,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.940193709036411,-1.1123313550347178,-0.6120460894382943,0.37363073075311076
1.0,-1.236592551168847,music/Mendelssohn.wav,-1.8127088658509993,-1.6244007248000945,2.023810316492682,-0.8714323921533734,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-1.9772239251496408,-1.1123313550347178,-0.6120460894382943,0.03710058148602926
1.1,-1.2377453930341955,music/Mendelssohn.wav,-1.8127088658509993,-1.5675983809635585,2.023810316492682,-0.8714323921533734,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-2.0227801227289417,-1.1123313550347178,-0.6120460894382943,0.018864957634118374
1.2000000000000002,-1.2868248454076412,music/Mendelssohn.wav,-1.8127088658509993,-1.5083567209264312,2.023810316492682,-0.8714323921533734,-0.4897484697868759,-0.47221853231139954,0.1470597468425472,-0.7482052432853334,-2.054656214453078,-1.1123313550347178,-0.6120460894382943,-0.3060607037272016
1.3,-1.4962529124710255,music/Mendelssohn.wav,-1.8127088658509993,-1.490931564277046,2.023810316492682,-0.8714323921533734,-0.4897484697868759,-0.47221853231139954,-1.0457019032464012,-0.7803772104832932,-2.055535305762433,-1.1123313550347178,-0.6120460894382943,-0.3673987112290835
1.4000000000000001,-1.845802291462523,music/Mendelssohn.wav,-1.8127088658509993,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.4897484697868759,-0.47221853231139954,-1.359495393592873,-0.8574994123049582,-2.055535305762433,-1.1123313550347178,-2.3615516911218246,-0.3557942233233221
1.5,-1.9757389628433588,music/Mendelssohn.wav,-1.8127088658509993,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.4897484697868759,-0.47221853231139954,-1.359495393592873,-0.947020544199481,-2.055535305762433,-1.1123313550347178,-3.059813758849769,-0.3557942233233221
1.6,-1.9769710281538524,music/Mendelssohn.wav,-1.8087475630109897,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.47804636676972206,-0.47221853231139954,-1.359495393592873,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-3.077430116069172,-0.3557942233233221
1.7000000000000002,-1.9730303878818645,music/Mendelssohn.wav,-1.7865124834979609,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.47639003695974935,-0.47221853231139954,-1.359495393592873,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-3.077430116069172,-0.3557942233233221
1.8,-1.970120693164894,music/Mendelssohn.wav,-1.7235153596139288,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.47777009792371994,-0.47221853231139954,-1.4120248184074817,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-3.070534570529006,-0.35413643933678474
1.9000000000000001,-2.095460799056754,music/Mendelssohn.wav,-1.6960238498621742,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.47990783582234664,-0.47221853231139954,-2.329768627551322,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-2.938059564239094,-0.35413643933678474
2.0,-2.14315645542836,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.48394572407851244,-0.47221853231139954,-2.618832648327898,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-2.938059564239094,-0.3508208713637101
2.1,-2.143922584380966,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.4927014482682307,-0.47221853231139954,-2.6246685332346225,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-2.938059564239094,-0.3408741674444859
2.2,-2.113860450000901,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.5040286542780362,-0.47221853231139954,-2.4410265944169383,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-2.938059564239094,-0.33092746352526187
2.3000000000000003,-2.105709165113783,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.5174048695060004,-0.47221853231139954,-2.3865194916018337,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-2.938059564239094,-0.32263854359257516
2.4000000000000004,-2.1389476139162555,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-0.9525373882547319,-2.055535305762433,-1.1123313550347178,-3.135161435299617,-0.32263854359257516
2.5,-2.160642433820266,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.0471252503242379,-2.055535305762433,-1.1123313550347178,-3.1721054530111648,-0.32263854359257516
2.6,-2.181149120726833,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,2.023810316492682,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.1714536885798452,-2.055535305762433,-1.1123313550347178,-3.1721054530111648,-0.32263854359257516
2.7,-2.461085633803347,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,0.32410118810986654,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.1689504345588266,-2.055535305762433,-1.1123313550347178,-3.1721054530111648,-0.32263854359257516
2.8000000000000003,-2.7394254213086273,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,-1.358827085152254,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.162459326770321,-2.055535305762433,-1.1234193974408526,-3.1721054530111648,-0.32263854359257516
2.9000000000000004,-2.8206968482411368,music/Mendelssohn.wav,-1.6954078899214051,-1.4875198697563747,-1.606182373866888,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.162459326770321,-2.055535305762433,-1.368798485145059,-3.1721054530111648,-0.32263854359257516
3.0,-2.8332873445517226,music/Mendelssohn.wav,-1.696761211209874,-1.4947668212271237,-1.443029452840703,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.162459326770321,-2.055535305762433,-1.599685099512462,-3.1721054530111648,-0.32263854359257516
3.1,-2.716428705478505,music/Mendelssohn.wav,-1.696761211209874,-1.503529319409568,-0.6528651524247235,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.1824099260606045,-2.055535305762433,-1.6526429139895238,-3.1721054530111648,-0.32263854359257516
3.2,-2.688730126544788,music/Mendelssohn.wav,-1.696761211209874,-1.5097355174823466,-0.38883214680387973,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.2723051181107976,-2.055535305762433,-1.6526429139895238,-3.1721054530111648,-0.32263854359257516
3.3000000000000003,-2.7149345259777347,music/Mendelssohn.wav,-1.696761211209874,-1.5145746173901176,-0.5278669889520193,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.2873038438714075,-2.055535305762433,-1.6526429139895238,-3.1721054530111648,-0.32263854359257516
3.4000000000000004,-2.7931484110106988,music/Mendelssohn.wav,-1.6887673403971724,-1.5145746173901176,-0.9109431098811256,-0.8652837252839627,-0.521821871215074,-0.47221853231139954,-2.3865194916018337,-1.2493902861014288,-2.055535305762433,-1.7896712589489208,-3.1721054530111648,-0.32263854359257516
3.5,-2.7785697743795708,music/Mendelssohn.wav,-1.3896808288318683,-1.5145746173901176,-1.116803280427067,-0.8652837252839627,-0.521821871215074,-0.541359675898202,-2.3865194916018337,-1.1053673478322419,-2.055535305762433,-1.8693916832420685,-3.1721054530111648,-0.32263854359257516
3.6,-2.8168365452553745,music/Mendelssohn.wav,-1.0311670751671576,-1.5145746173901176,-1.1203476529595522,-0.8652837252839627,-0.521821871215074,-1.12010245686941,-2.3865194916018337,-1.0969311272342492,-2.055535305762433,-1.8860592096734656,-3.1721054530111648,-0.32263854359257516
