time,mean_tension,piece,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12,rating13
0.0,,music/Mozart.wav,,,,,,,,,,,,,
0.1,0.5847155484455505,music/Mozart.wav,0.9228813099591561,1.156359253963012,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,0.7978504974691867
0.2,0.5685841809941128,music/Mozart.wav,0.9228813099591561,0.9663226001635579,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,0.8570171924789485
0.30000000000000004,0.48166660553301227,music/Mozart.wav,0.9228813099591561,0.8084728506596411,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,0.30972526363865316
0.4,0.4906946428347909,music/Mozart.wav,0.9228813099591561,0.792965133892792,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,0.3984753061532956
0.5,0.43189451683938396,music/Mozart.wav,0.9228813099591561,0.792965133892792,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,-0.07855617236290756
0.6000000000000001,0.35759386791970577,music/Mozart.wav,0.9228813099591561,0.7041922515365361,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.9862691077042159,1.7874111314480683,-0.5925668352602118
0.7000000000000001,0.1656067827029838,music/Mozart.wav,0.9228813099591561,0.04624218948167458,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,0.1569339249582467,1.7874111314480683,-0.6628272855843037
0.8,0.09319080740107388,music/Mozart.wav,0.9228813099591561,-0.16112834184532235,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4649368411468344,0.41890637135069436,-2.119932843140279,-0.24167877102373106,1.7874111314480683,-0.6443376933937532
0.9,0.09756779741190968,music/Mozart.wav,0.9228813099591561,-0.16112834184532235,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.4294273591351332,0.41890637135069436,-2.119932843140279,-0.24167877102373106,1.7874111314480683,-0.6443376933937532
1.0,0.07999484099014986,music/Mozart.wav,0.9228813099591561,-0.18312385464248684,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5265138165190781,0.41890637135069436,-2.119932843140279,-0.24167877102373106,1.763927873377325,-0.6443376933937532
1.1,-0.3349979538818882,music/Mozart.wav,0.9228813099591561,-0.4163756051487387,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-1.3559189045932296,-0.6443376933937532
1.2000000000000002,-0.4349546397481337,music/Mozart.wav,0.9228813099591561,-0.5832013262920438,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-2.000018072455764,-0.6443376933937532
1.3,-0.6120899226519563,music/Mozart.wav,0.9228813099591561,-0.716275656313845,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-3.241135673858067,-0.707202306841625
1.4000000000000001,-0.769591447349163,music/Mozart.wav,0.9228813099591561,-0.7550612397066334,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-4.195382891162708,-0.9919420265761029
1.5,-0.7952080678029457,music/Mozart.wav,0.9228813099591561,-0.7694056945947307,2.24424555353703,-0.42228700390914625,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-4.285318287100954,-1.0954837428431858
1.6,-0.9389630106618664,music/Mozart.wav,0.9228813099591561,-0.7927187962726917,1.7670078211707527,-1.3446113413610208,0.07280362779523301,-1.1574898620864218,1.5217743469448077,-1.5401534226993863,0.41890637135069436,-2.119932843140279,-0.24167877102373106,-4.028692877405688,-1.0954837428431858
