time,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating20,rating21,rating22,rating23,rating24,rating25,rating26,rating27,rating28,rating29,rating30,piece
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,music/Excerpt_29.wav
0.02,0.017708381017049152,-0.18194444444444444,-0.6343832671957672,-0.08854859215872628,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07894411087036132,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.042401885986328124,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24418422154017858,1.0,music/Excerpt_29.wav
0.04,0.00624998410542806,-0.18194444444444444,-0.6343832671957672,-0.08854859215872628,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07894411087036132,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.042401885986328124,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24418422154017858,1.0,music/Excerpt_29.wav
0.060000000000000005,0.0010416507720947266,-0.18194444444444444,-0.6343832671957672,-0.08854859215872628,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07894411087036132,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.042401885986328124,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24418422154017858,1.0,music/Excerpt_29.wav
0.08,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.09754283087594169,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07894411087036132,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.042401885986328124,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24418422154017858,1.0,music/Excerpt_29.wav
0.1,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.14992427825927734,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04274207221137153,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24392264229910715,1.0,music/Excerpt_29.wav
0.12000000000000001,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.16896724700927734,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04274207221137153,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24335588727678573,1.0,music/Excerpt_29.wav
0.14,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.18951633998325892,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04274207221137153,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24308122907366073,1.0,music/Excerpt_29.wav
0.16,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.20465523856026785,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04274207221137153,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24308122907366073,1.0,music/Excerpt_29.wav
0.18000000000000002,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.21154260635375977,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04308225843641493,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24308122907366073,1.0,music/Excerpt_29.wav
0.2,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.22024754115513392,-0.3853846655951606,0.1375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04308225843641493,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24308122907366073,1.0,music/Excerpt_29.wav
0.22,-0.0031249523162841797,-0.18194444444444444,-0.6343832671957672,-0.22164739881243026,-0.3853846655951606,0.134375,-0.24332682291666666,-0.6722699483235677,0.2511904761904762,0.8027615017361112,-0.17459072536892362,-0.39114760283996414,0.5125,0.07908773422241211,-0.680672268907563,0.25,0.1792543199327257,0.20033993191189237,0.2302083969116211,-0.03459008557902404,0.04308225843641493,0.10555555555555556,-0.24890190336749635,0.12373809814453125,-1.0,-0.3539794921875,0.09414605034722222,-0.24288107202680068,0.24308122907366073,1.0,music/Excerpt_29.wav
