,time,rating1,rating2,rating3,rating4,rating5,rating6,rating7,rating8,rating9,rating10,rating11,rating12,rating13,rating14,rating15,rating16,rating17,rating18,rating19,rating20,rating21,rating22,rating23,rating24,piece,mean_tension
0,1970-01-01 00:00:00.100,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,1.156359253963012,0.25978069423338956,0.7978504974691867,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.4116701932783516
1,1970-01-01 00:00:00.200,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,1.003161036487994,0.25978069423338956,0.8496213556027281,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.402135027700231
2,1970-01-01 00:00:00.300,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,0.792965133892792,0.25978069423338956,0.30972526363865316,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.33161903070117876
3,1970-01-01 00:00:00.400,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,0.792965133892792,0.25978069423338956,0.3984753061532956,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.3399624042833825
4,1970-01-01 00:00:00.500,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,0.792965133892792,0.25978069423338956,-0.07855617236290756,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.29511677127903807
5,1970-01-01 00:00:00.600,0.07280362779523301,0.9862691077042159,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,0.6191499908172714,0.25978069423338956,-0.5925668352602118,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.23045440610028606
6,1970-01-01 00:00:00.700,0.07280362779523301,0.1569339249582467,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4649368411468344,0.38241013889786646,-0.01644892436697364,0.25978069423338956,-0.6628272855843037,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.08613107650486927
7,1970-01-01 00:00:00.800,0.07280362779523301,-0.24167877102373106,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0583833695349165,2.4587958424094367,0.9228813099591561,-1.4504716681752676,0.38241013889786646,-0.16112834184532235,0.25978069423338956,-0.6443376933937532,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.03815436540525904
8,1970-01-01 00:00:00.900,0.07280362779523301,-0.24167877102373106,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.0772882400239205,2.4587958424094367,0.9228813099591561,-1.4294273591351332,0.38241013889786646,-0.16112834184532235,0.25978069423338956,-0.6443376933937532,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7874111314480683,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.03835549359159553
9,1970-01-01 00:00:01.000,0.07280362779523301,-0.24167877102373106,-2.119932843140279,-1.1574898620864218,-3.4164888400676348,-0.42228700390914625,2.24424555353703,0.3167223574059209,-2.199919713439,2.4587958424094367,0.9228813099591561,-1.5350858530676204,0.38241013889786646,-0.20061913144058066,0.25978069423338956,-0.6443376933937532,0.41890637135069436,1.6367513483636655,1.5217743469448077,1.0534607903013185,1.7192914081339075,1.237254980637797,2.399881777965922,-2.254243877168965,music/Mozart.wav,0.006777557245669019
